Id;Kingdom;Phylum;Class;Order;Family;Genus;Species;Subspecies;Scientific Name;Author;Rank;Listing;Party;Listed under
7168;Animalia;Chordata;Mammalia;Carnivora;Herpestidae;Herpestes;fuscus;;Herpestes fuscus;Waterhouse, 1838;SPECIES;III;IN;Herpestes fuscus
6973;Animalia;Chordata;Mammalia;Carnivora;Herpestidae;Herpestes;javanicus;;Herpestes javanicus;(É. Geoffroy Saint-Hilaire, 1818);SPECIES;III;PK;Herpestes javanicus
12195;Animalia;Chordata;Mammalia;Carnivora;Herpestidae;Herpestes;javanicus;auropunctatus;Herpestes javanicus auropunctatus;(Hodgson, 1836);SUBSPECIES;III;IN;Herpestes javanicus auropunctatus
6814;Animalia;Chordata;Mammalia;Carnivora;Herpestidae;Herpestes;smithii;;Herpestes smithii;Gray, 1837;SPECIES;III;IN;Herpestes smithii
11150;Animalia;Chordata;Mammalia;Carnivora;Herpestidae;Herpestes;urva;;Herpestes urva;(Hodgson, 1836);SPECIES;III;IN;Herpestes urva
8897;Animalia;Chordata;Mammalia;Carnivora;Herpestidae;Herpestes;vitticollis;;Herpestes vitticollis;Bennett, 1835;SPECIES;III;IN;Herpestes vitticollis
10154;Animalia;Chordata;Mammalia;Carnivora;Hyaenidae;Hyaena;hyaena;;Hyaena hyaena;(Linnaeus, 1758);SPECIES;III;PK;Hyaena hyaena
7432;Animalia;Chordata;Mammalia;Carnivora;Hyaenidae;Proteles;cristata;;Proteles cristata;(Sparrman, 1783);SPECIES;III;BW;Proteles cristata
9154;Animalia;Chordata;Mammalia;Carnivora;Mephitidae;Conepatus;humboldtii;;Conepatus humboldtii;Gray, 1837;SPECIES;II;;Conepatus humboldtii
5285;Animalia;Chordata;Mammalia;Carnivora;Mustelidae;Aonyx;capensis;;Aonyx capensis;(Schinz, 1821);SPECIES;II;;Aonyx capensis
12219;Animalia;Chordata;Mammalia;Carnivora;Mustelidae;Aonyx;capensis;microdon;Aonyx capensis microdon;;SUBSPECIES;I;;Aonyx capensis microdon
5252;Animalia;Chordata;Mammalia;Carnivora;Mustelidae;Aonyx;cinerea;;Aonyx cinerea;(Illiger, 1815);SPECIES;II;;Lutrinae spp.
7275;Animalia;Chordata;Mammalia;Carnivora;Mustelidae;Enhydra;lutris;;Enhydra lutris;(Linnaeus, 1758);SPECIES;II;;Lutrinae spp.
12273;Animalia;Chordata;Mammalia;Carnivora;Mustelidae;Enhydra;lutris;nereis;Enhydra lutris nereis;(Merriam, 1904);SUBSPECIES;I;;Enhydra lutris nereis
9899;Animalia;Chordata;Mammalia;Carnivora;Mustelidae;Hydrictis;maculicollis;;Hydrictis maculicollis;(Lichtenstein, 1835);SPECIES;II;;Lutrinae spp.
4227;Animalia;Chordata;Mammalia;Carnivora;Mustelidae;Lontra;canadensis;;Lontra canadensis;(Schreber, 1777);SPECIES;II;;Lutrinae spp.
7817;Animalia;Chordata;Mammalia;Carnivora;Mustelidae;Lontra;felina;;Lontra felina;(Molina, 1782);SPECIES;I;;Lontra felina
4391;Animalia;Chordata;Mammalia;Carnivora;Mustelidae;Lontra;longicaudis;;Lontra longicaudis;(Olfers, 1818);SPECIES;I;;Lontra longicaudis
5716;Animalia;Chordata;Mammalia;Carnivora;Mustelidae;Lontra;provocax;;Lontra provocax;(Thomas, 1908);SPECIES;I;;Lontra provocax
10941;Animalia;Chordata;Mammalia;Carnivora;Mustelidae;Lutra;lutra;;Lutra lutra;(Linnaeus, 1758);SPECIES;I;;Lutra lutra
3348;Animalia;Chordata;Mammalia;Carnivora;Mustelidae;Lutra;nippon;;Lutra nippon;Imaizumi & Yoshiyuki, 1989;SPECIES;I;;Lutra nippon
7756;Animalia;Chordata;Mammalia;Carnivora;Mustelidae;Lutra;sumatrana;;Lutra sumatrana;(Gray, 1865);SPECIES;II;;Lutrinae spp.
7181;Animalia;Chordata;Mammalia;Carnivora;Mustelidae;Lutrogale;perspicillata;;Lutrogale perspicillata;(I. Geoffroy Saint-Hilaire, 1826);SPECIES;II;;Lutrinae spp.
6787;Animalia;Chordata;Mammalia;Carnivora;Mustelidae;Pteronura;brasiliensis;;Pteronura brasiliensis;(Gmelin, 1788);SPECIES;I;;Pteronura brasiliensis
6048;Animalia;Chordata;Mammalia;Carnivora;Mustelidae;Eira;barbara;;Eira barbara;(Linnaeus, 1758);SPECIES;III;HN;Eira barbara
8813;Animalia;Chordata;Mammalia;Carnivora;Mustelidae;Galictis;vittata;;Galictis vittata;(Schreber, 1776);SPECIES;III;CR;Galictis vittata
8053;Animalia;Chordata;Mammalia;Carnivora;Mustelidae;Martes;flavigula;;Martes flavigula;(Boddaert, 1785);SPECIES;III;IN;Martes flavigula
12265;Animalia;Chordata;Mammalia;Carnivora;Mustelidae;Martes;foina;intermedia;Martes foina intermedia;Severtzov, 1873;SUBSPECIES;III;IN;Martes foina intermedia
7173;Animalia;Chordata;Mammalia;Carnivora;Mustelidae;Martes;gwatkinsii;;Martes gwatkinsii;Horsfield, 1851;SPECIES;III;IN;Martes gwatkinsii
9613;Animalia;Chordata;Mammalia;Carnivora;Mustelidae;Mellivora;capensis;;Mellivora capensis;(Schreber, 1776);SPECIES;III;BW;Mellivora capensis
10866;Animalia;Chordata;Mammalia;Carnivora;Mustelidae;Mustela;altaica;;Mustela altaica;Pallas, 1811;SPECIES;III;IN;Mustela altaica
12172;Animalia;Chordata;Mammalia;Carnivora;Mustelidae;Mustela;erminea;ferghanae;Mustela erminea ferghanae;(Thomas, 1895);SUBSPECIES;III;IN;Mustela erminea ferghanae
3096;Animalia;Chordata;Mammalia;Carnivora;Mustelidae;Mustela;kathiah;;Mustela kathiah;Hodgson, 1835;SPECIES;III;IN;Mustela kathiah
10039;Animalia;Chordata;Mammalia;Carnivora;Mustelidae;Mustela;nigripes;;Mustela nigripes;(Audubon & Bachman, 1851);SPECIES;I;;Mustela nigripes
6268;Animalia;Chordata;Mammalia;Carnivora;Mustelidae;Mustela;sibirica;;Mustela sibirica;Pallas, 1773;SPECIES;III;IN;Mustela sibirica
9179;Animalia;Chordata;Mammalia;Carnivora;Odobenidae;Odobenus;rosmarus;;Odobenus rosmarus;(Linnaeus, 1758);SPECIES;III;CA;Odobenus rosmarus
9396;Animalia;Chordata;Mammalia;Carnivora;Otariidae;Arctocephalus;australis;;Arctocephalus australis;(Zimmermann, 1783);SPECIES;II;;Arctocephalus spp.
3522;Animalia;Chordata;Mammalia;Carnivora;Otariidae;Arctocephalus;forsteri;;Arctocephalus forsteri;(Lesson, 1828);SPECIES;II;;Arctocephalus spp.
3749;Animalia;Chordata;Mammalia;Carnivora;Otariidae;Arctocephalus;galapagoensis;;Arctocephalus galapagoensis;Heller, 1904;SPECIES;II;;Arctocephalus spp.
8289;Animalia;Chordata;Mammalia;Carnivora;Otariidae;Arctocephalus;gazella;;Arctocephalus gazella;(Peters, 1875);SPECIES;II;;Arctocephalus spp.
3029;Animalia;Chordata;Mammalia;Carnivora;Otariidae;Arctocephalus;philippii;;Arctocephalus philippii;(Peters, 1866);SPECIES;II;;Arctocephalus spp.
5620;Animalia;Chordata;Mammalia;Carnivora;Otariidae;Arctocephalus;pusillus;;Arctocephalus pusillus;(Schreber, 1775);SPECIES;II;;Arctocephalus spp.
8609;Animalia;Chordata;Mammalia;Carnivora;Otariidae;Arctocephalus;townsendi;;Arctocephalus townsendi;Merriam, 1897;SPECIES;I;;Arctocephalus townsendi
5342;Animalia;Chordata;Mammalia;Carnivora;Otariidae;Arctocephalus;tropicalis;;Arctocephalus tropicalis;(J. E. Gray, 1872);SPECIES;II;;Arctocephalus spp.
5907;Animalia;Chordata;Mammalia;Carnivora;Phocidae;Mirounga;leonina;;Mirounga leonina;(Linnaeus, 1758);SPECIES;II;;Mirounga leonina
10844;Animalia;Chordata;Mammalia;Carnivora;Phocidae;Monachus;monachus;;Monachus monachus;(Hermann, 1779);SPECIES;I;;Monachus spp.
5665;Animalia;Chordata;Mammalia;Carnivora;Phocidae;Monachus;schauinslandi;;Monachus schauinslandi;Matschie, 1905;SPECIES;I;;Monachus spp.
6763;Animalia;Chordata;Mammalia;Carnivora;Phocidae;Monachus;tropicalis;;Monachus tropicalis;(Gray, 1850);SPECIES;I;;Monachus spp.
11057;Animalia;Chordata;Mammalia;Carnivora;Procyonidae;Bassaricyon;gabbii;;Bassaricyon gabbii;J. A. Allen, 1876;SPECIES;III;CR;Bassaricyon gabbii
5322;Animalia;Chordata;Mammalia;Carnivora;Procyonidae;Bassariscus;sumichrasti;;Bassariscus sumichrasti;(Saussure, 1860);SPECIES;III;CR;Bassariscus sumichrasti
9172;Animalia;Chordata;Mammalia;Carnivora;Procyonidae;Nasua;narica;;Nasua narica;(Linnaeus, 1766);SPECIES;III;HN;Nasua narica
12253;Animalia;Chordata;Mammalia;Carnivora;Procyonidae;Nasua;nasua;solitaria;Nasua nasua solitaria;Schinz, 1821;SUBSPECIES;III;UY;Nasua nasua solitaria
10012;Animalia;Chordata;Mammalia;Carnivora;Procyonidae;Potos;flavus;;Potos flavus;(Schreber, 1774);SPECIES;III;HN;Potos flavus
3057;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Ailuropoda;melanoleuca;;Ailuropoda melanoleuca;(David, 1869);SPECIES;I;;Ailuropoda melanoleuca
8151;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Helarctos;malayanus;;Helarctos malayanus;(Raffles, 1821);SPECIES;I;;Helarctos malayanus
7567;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Melursus;ursinus;;Melursus ursinus;(Shaw, 1791);SPECIES;I;;Melursus ursinus
10071;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Tremarctos;ornatus;;Tremarctos ornatus;(F. G. Cuvier, 1825);SPECIES;I;;Tremarctos ornatus
6525;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Ursus;americanus;;Ursus americanus;Pallas, 1780;SPECIES;II;;Ursidae spp.
9829;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Ursus;arctos;;Ursus arctos;Linnaeus, 1758;SPECIES;I/II;;Ursidae spp.
9829;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Ursus;arctos;;Ursus arctos;Linnaeus, 1758;SPECIES;I/II;;Ursus arctos
12206;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Ursus;arctos;isabellinus;Ursus arctos isabellinus;Horsfield, 1826;SUBSPECIES;I/II;;Ursidae spp.
12206;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Ursus;arctos;isabellinus;Ursus arctos isabellinus;Horsfield, 1826;SUBSPECIES;I/II;;Ursus arctos isabellinus
12206;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Ursus;arctos;isabellinus;Ursus arctos isabellinus;Horsfield, 1826;SUBSPECIES;I/II;;Ursus arctos
9128;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Ursus;maritimus;;Ursus maritimus;Phipps, 1774;SPECIES;II;;Ursidae spp.
3570;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Ursus;thibetanus;;Ursus thibetanus;G. Cuvier, 1823;SPECIES;I;;Ursus thibetanus
10356;Animalia;Chordata;Mammalia;Carnivora;Viverridae;Arctictis;binturong;;Arctictis binturong;(Raffles, 1821);SPECIES;III;IN;Arctictis binturong
10223;Animalia;Chordata;Mammalia;Carnivora;Viverridae;Civettictis;civetta;;Civettictis civetta;(Schreber, 1776);SPECIES;III;BW;Civettictis civetta
10884;Animalia;Chordata;Mammalia;Carnivora;Viverridae;Cynogale;bennettii;;Cynogale bennettii;Gray, 1837;SPECIES;II;;Cynogale bennettii
6327;Animalia;Chordata;Mammalia;Carnivora;Viverridae;Hemigalus;derbyanus;;Hemigalus derbyanus;(Gray, 1837);SPECIES;II;;Hemigalus derbyanus
4655;Animalia;Chordata;Mammalia;Carnivora;Viverridae;Paguma;larvata;;Paguma larvata;(C. E. H. Smith, 1827);SPECIES;III;IN;Paguma larvata
4282;Animalia;Chordata;Mammalia;Carnivora;Viverridae;Paradoxurus;hermaphroditus;;Paradoxurus hermaphroditus;(Pallas, 1777);SPECIES;III;IN;Paradoxurus hermaphroditus
6090;Animalia;Chordata;Mammalia;Carnivora;Viverridae;Paradoxurus;jerdoni;;Paradoxurus jerdoni;Blanford, 1885;SPECIES;III;IN;Paradoxurus jerdoni
3285;Animalia;Chordata;Mammalia;Carnivora;Viverridae;Prionodon;linsang;;Prionodon linsang;(Hardwicke, 1821);SPECIES;II;;Prionodon linsang
7442;Animalia;Chordata;Mammalia;Carnivora;Viverridae;Prionodon;pardicolor;;Prionodon pardicolor;Hodgson, 1842;SPECIES;I;;Prionodon pardicolor
3685;Animalia;Chordata;Mammalia;Carnivora;Viverridae;Viverra;civettina;;Viverra civettina;Blyth, 1862;SPECIES;III;IN;Viverra civettina
11288;Animalia;Chordata;Mammalia;Carnivora;Viverridae;Viverra;zibetha;;Viverra zibetha;Linnaeus, 1758;SPECIES;III;IN;Viverra zibetha
8845;Animalia;Chordata;Mammalia;Carnivora;Viverridae;Viverricula;indica;;Viverricula indica;(É. Geoffroy Saint-Hilaire, 1803);SPECIES;III;IN;Viverricula indica
7903;Animalia;Chordata;Mammalia;Cetacea;Balaenidae;Balaena;mysticetus;;Balaena mysticetus;Linnaeus, 1758;SPECIES;I;;Balaena mysticetus
6659;Animalia;Chordata;Mammalia;Cetacea;Balaenidae;Eubalaena;australis;;Eubalaena australis;(Desmoulins, 1822);SPECIES;I;;Eubalaena spp.
11020;Animalia;Chordata;Mammalia;Cetacea;Balaenidae;Eubalaena;glacialis;;Eubalaena glacialis;(P. L. S. Müller, 1776);SPECIES;I;;Eubalaena spp.
4989;Animalia;Chordata;Mammalia;Cetacea;Balaenidae;Eubalaena;japonica;;Eubalaena japonica;(Lacépède, 1818);SPECIES;I;;Eubalaena spp.
8288;Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Balaenoptera;acutorostrata;;Balaenoptera acutorostrata;Lacépède, 1804;SPECIES;I/II;;Balaenoptera acutorostrata
6477;Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Balaenoptera;bonaerensis;;Balaenoptera bonaerensis;Burmeister, 1867;SPECIES;I;;Balaenoptera bonaerensis
3975;Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Balaenoptera;borealis;;Balaenoptera borealis;Lesson, 1828;SPECIES;I;;Balaenoptera borealis
6352;Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Balaenoptera;edeni;;Balaenoptera edeni;Anderson, 1879;SPECIES;I;;Balaenoptera edeni
10905;Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Balaenoptera;musculus;;Balaenoptera musculus;(Linnaeus, 1758);SPECIES;I;;Balaenoptera musculus
4329;Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Balaenoptera;omurai;;Balaenoptera omurai;Wada, Oishi & Yamada, 2003;SPECIES;I;;Balaenoptera omurai
9445;Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Balaenoptera;physalus;;Balaenoptera physalus;(Linnaeus, 1758);SPECIES;I;;Balaenoptera physalus
3052;Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Megaptera;novaeangliae;;Megaptera novaeangliae;(Borowski, 1781);SPECIES;I;;Megaptera novaeangliae
7265;Animalia;Chordata;Mammalia;Cetacea;Delphinidae;Cephalorhynchus;commersonii;;Cephalorhynchus commersonii;(Lacépède, 1804);SPECIES;II;;Cetacea spp.
10200;Animalia;Chordata;Mammalia;Cetacea;Delphinidae;Cephalorhynchus;eutropia;;Cephalorhynchus eutropia;Gray, 1846;SPECIES;II;;Cetacea spp.
4438;Animalia;Chordata;Mammalia;Cetacea;Delphinidae;Cephalorhynchus;heavisidii;;Cephalorhynchus heavisidii;(Gray, 1828);SPECIES;II;;Cetacea spp.
5314;Animalia;Chordata;Mammalia;Cetacea;Delphinidae;Cephalorhynchus;hectori;;Cephalorhynchus hectori;(van Beneden, 1881);SPECIES;II;;Cetacea spp.
5623;Animalia;Chordata;Mammalia;Cetacea;Delphinidae;Delphinus;capensis;;Delphinus capensis;Gray, 1828;SPECIES;II;;Cetacea spp.
5924;Animalia;Chordata;Mammalia;Cetacea;Delphinidae;Delphinus;delphis;;Delphinus delphis;Linnaeus, 1758;SPECIES;II;;Cetacea spp.
3327;Animalia;Chordata;Mammalia;Cetacea;Delphinidae;Feresa;attenuata;;Feresa attenuata;Gray, 1874;SPECIES;II;;Cetacea spp.
8462;Animalia;Chordata;Mammalia;Cetacea;Delphinidae;Globicephala;macrorhynchus;;Globicephala macrorhynchus;Gray, 1846;SPECIES;II;;Cetacea spp.
7046;Animalia;Chordata;Mammalia;Cetacea;Delphinidae;Globicephala;melas;;Globicephala melas;(Traill, 1809);SPECIES;II;;Cetacea spp.
9702;Animalia;Chordata;Mammalia;Cetacea;Delphinidae;Grampus;griseus;;Grampus griseus;(G. Cuvier, 1812);SPECIES;II;;Cetacea spp.
7197;Animalia;Chordata;Mammalia;Cetacea;Delphinidae;Lagenodelphis;hosei;;Lagenodelphis hosei;Fraser, 1956;SPECIES;II;;Cetacea spp.
9180;Animalia;Chordata;Mammalia;Cetacea;Delphinidae;Lagenorhynchus;acutus;;Lagenorhynchus acutus;(Gray, 1828);SPECIES;II;;Cetacea spp.
3918;Animalia;Chordata;Mammalia;Cetacea;Delphinidae;Lagenorhynchus;albirostris;;Lagenorhynchus albirostris;(Gray, 1846);SPECIES;II;;Cetacea spp.
6793;Animalia;Chordata;Mammalia;Cetacea;Delphinidae;Lagenorhynchus;australis;;Lagenorhynchus australis;(Peale, 1848);SPECIES;II;;Cetacea spp.
7504;Animalia;Chordata;Mammalia;Cetacea;Delphinidae;Lagenorhynchus;cruciger;;Lagenorhynchus cruciger;(Quoy & Gaimard, 1824);SPECIES;II;;Cetacea spp.
8540;Animalia;Chordata;Mammalia;Cetacea;Delphinidae;Lagenorhynchus;obliquidens;;Lagenorhynchus obliquidens;Gill, 1865;SPECIES;II;;Cetacea spp.
10842;Animalia;Chordata;Mammalia;Cetacea;Delphinidae;Lagenorhynchus;obscurus;;Lagenorhynchus obscurus;(Gray, 1828);SPECIES;II;;Cetacea spp.
8788;Animalia;Chordata;Mammalia;Cetacea;Delphinidae;Lissodelphis;borealis;;Lissodelphis borealis;(Peale, 1848);SPECIES;II;;Cetacea spp.
10448;Animalia;Chordata;Mammalia;Cetacea;Delphinidae;Lissodelphis;peronii;;Lissodelphis peronii;(Lacépède, 1804);SPECIES;II;;Cetacea spp.
9382;Animalia;Chordata;Mammalia;Cetacea;Delphinidae;Orcaella;brevirostris;;Orcaella brevirostris;(Owen in Gray, 1866);SPECIES;I;;Orcaella brevirostris
11005;Animalia;Chordata;Mammalia;Cetacea;Delphinidae;Orcaella;heinsohni;;Orcaella heinsohni;Beasley, Robertson & Arnold, 2005;SPECIES;I;;Orcaella heinsohni
6391;Animalia;Chordata;Mammalia;Cetacea;Delphinidae;Orcinus;orca;;Orcinus orca;(Linnaeus, 1758);SPECIES;II;;Cetacea spp.
7820;Animalia;Chordata;Mammalia;Cetacea;Delphinidae;Peponocephala;electra;;Peponocephala electra;(Gray, 1846);SPECIES;II;;Cetacea spp.
6795;Animalia;Chordata;Mammalia;Cetacea;Delphinidae;Pseudorca;crassidens;;Pseudorca crassidens;(Owen, 1846);SPECIES;II;;Cetacea spp.
4962;Animalia;Chordata;Mammalia;Cetacea;Delphinidae;Sotalia;fluviatilis;;Sotalia fluviatilis;(Gervais & Deville, 1853);SPECIES;I;;Sotalia spp.
10624;Animalia;Chordata;Mammalia;Cetacea;Delphinidae;Sotalia;guianensis;;Sotalia guianensis;(van Bénéden, 1864);SPECIES;I;;Sotalia spp.
8824;Animalia;Chordata;Mammalia;Cetacea;Delphinidae;Sousa;chinensis;;Sousa chinensis;(Osbeck, 1765);SPECIES;I;;Sousa spp.
5245;Animalia;Chordata;Mammalia;Cetacea;Delphinidae;Sousa;teuszii;;Sousa teuszii;(Kükenthal, 1892);SPECIES;I;;Sousa spp.
8989;Animalia;Chordata;Mammalia;Cetacea;Delphinidae;Stenella;attenuata;;Stenella attenuata;(Gray, 1846);SPECIES;II;;Cetacea spp.
11236;Animalia;Chordata;Mammalia;Cetacea;Delphinidae;Stenella;clymene;;Stenella clymene;(Gray, 1846);SPECIES;II;;Cetacea spp.
10064;Animalia;Chordata;Mammalia;Cetacea;Delphinidae;Stenella;coeruleoalba;;Stenella coeruleoalba;(Meyen, 1833);SPECIES;II;;Cetacea spp.
8215;Animalia;Chordata;Mammalia;Cetacea;Delphinidae;Stenella;frontalis;;Stenella frontalis;(G. Cuvier, 1829);SPECIES;II;;Cetacea spp.
10191;Animalia;Chordata;Mammalia;Cetacea;Delphinidae;Stenella;longirostris;;Stenella longirostris;(Gray, 1828);SPECIES;II;;Cetacea spp.
6629;Animalia;Chordata;Mammalia;Cetacea;Delphinidae;Steno;bredanensis;;Steno bredanensis;(G. Cuvier in Lesson, 1828);SPECIES;II;;Cetacea spp.
4770;Animalia;Chordata;Mammalia;Cetacea;Delphinidae;Tursiops;aduncus;;Tursiops aduncus;(Ehrenberg, 1833);SPECIES;II;;Cetacea spp.
7086;Animalia;Chordata;Mammalia;Cetacea;Delphinidae;Tursiops;truncatus;;Tursiops truncatus;(Montagu, 1821);SPECIES;II;;Cetacea spp.
5138;Animalia;Chordata;Mammalia;Cetacea;Eschrichtiidae;Eschrichtius;robustus;;Eschrichtius robustus;(Lilljeborg, 1861);SPECIES;I;;Eschrichtius robustus
4021;Animalia;Chordata;Mammalia;Cetacea;Iniidae;Inia;geoffrensis;;Inia geoffrensis;(de Blainville, 1817);SPECIES;II;;Cetacea spp.
4061;Animalia;Chordata;Mammalia;Cetacea;Iniidae;Lipotes;vexillifer;;Lipotes vexillifer;Miller, 1918;SPECIES;I;;Lipotes vexillifer
8842;Animalia;Chordata;Mammalia;Cetacea;Iniidae;Pontoporia;blainvillei;;Pontoporia blainvillei;(Gervais & d'Orbigny, 1844);SPECIES;II;;Cetacea spp.
4206;Animalia;Chordata;Mammalia;Cetacea;Monodontidae;Delphinapterus;leucas;;Delphinapterus leucas;(Pallas, 1776);SPECIES;II;;Cetacea spp.
8084;Animalia;Chordata;Mammalia;Cetacea;Monodontidae;Monodon;monoceros;;Monodon monoceros;Linnaeus, 1758;SPECIES;II;;Cetacea spp.
8608;Animalia;Chordata;Mammalia;Cetacea;Neobalaenidae;Caperea;marginata;;Caperea marginata;(Gray, 1846);SPECIES;I;;Caperea marginata
9803;Animalia;Chordata;Mammalia;Cetacea;Phocoenidae;Neophocaena;phocaenoides;;Neophocaena phocaenoides;(G. Cuvier, 1829);SPECIES;I;;Neophocaena phocaenoides
11079;Animalia;Chordata;Mammalia;Cetacea;Phocoenidae;Phocoena;dioptrica;;Phocoena dioptrica;Lahille, 1912;SPECIES;II;;Cetacea spp.
11185;Animalia;Chordata;Mammalia;Cetacea;Phocoenidae;Phocoena;phocoena;;Phocoena phocoena;(Linnaeus, 1758);SPECIES;II;;Cetacea spp.
5652;Animalia;Chordata;Mammalia;Cetacea;Phocoenidae;Phocoena;sinus;;Phocoena sinus;Norris & McFarland, 1958;SPECIES;I;;Phocoena sinus
5385;Animalia;Chordata;Mammalia;Cetacea;Phocoenidae;Phocoena;spinipinnis;;Phocoena spinipinnis;Burmeister, 1865;SPECIES;II;;Cetacea spp.
4956;Animalia;Chordata;Mammalia;Cetacea;Phocoenidae;Phocoenoides;dalli;;Phocoenoides dalli;(True, 1885);SPECIES;II;;Cetacea spp.
6515;Animalia;Chordata;Mammalia;Cetacea;Physeteridae;Kogia;breviceps;;Kogia breviceps;(Blainville, 1838);SPECIES;II;;Cetacea spp.
6532;Animalia;Chordata;Mammalia;Cetacea;Physeteridae;Kogia;sima;;Kogia sima;(Owen, 1866);SPECIES;II;;Cetacea spp.
10761;Animalia;Chordata;Mammalia;Cetacea;Physeteridae;Physeter;macrocephalus;;Physeter macrocephalus;Linnaeus, 1758;SPECIES;I;;Physeter macrocephalus
7010;Animalia;Chordata;Mammalia;Cetacea;Platanistidae;Platanista;gangetica;;Platanista gangetica;(Roxburgh, 1801);SPECIES;I;;Platanista spp.
7840;Animalia;Chordata;Mammalia;Cetacea;Ziphiidae;Berardius;arnuxii;;Berardius arnuxii;Duvernoy, 1851;SPECIES;I;;Berardius spp.
9048;Animalia;Chordata;Mammalia;Cetacea;Ziphiidae;Berardius;bairdii;;Berardius bairdii;Stejneger, 1883;SPECIES;I;;Berardius spp.
4979;Animalia;Chordata;Mammalia;Cetacea;Ziphiidae;Hyperoodon;ampullatus;;Hyperoodon ampullatus;(Forster, 1770);SPECIES;I;;Hyperoodon spp.
3957;Animalia;Chordata;Mammalia;Cetacea;Ziphiidae;Hyperoodon;planifrons;;Hyperoodon planifrons;Flower, 1882;SPECIES;I;;Hyperoodon spp.
9126;Animalia;Chordata;Mammalia;Cetacea;Ziphiidae;Indopacetus;pacificus;;Indopacetus pacificus;(Longman, 1926);SPECIES;II;;Cetacea spp.
6238;Animalia;Chordata;Mammalia;Cetacea;Ziphiidae;Mesoplodon;bidens;;Mesoplodon bidens;(Sowerby, 1804);SPECIES;II;;Cetacea spp.
7528;Animalia;Chordata;Mammalia;Cetacea;Ziphiidae;Mesoplodon;bowdoini;;Mesoplodon bowdoini;Andrews, 1908;SPECIES;II;;Cetacea spp.
10363;Animalia;Chordata;Mammalia;Cetacea;Ziphiidae;Mesoplodon;carlhubbsi;;Mesoplodon carlhubbsi;Moore, 1963;SPECIES;II;;Cetacea spp.
10436;Animalia;Chordata;Mammalia;Cetacea;Ziphiidae;Mesoplodon;densirostris;;Mesoplodon densirostris;(de Blainville, 1817);SPECIES;II;;Cetacea spp.
8883;Animalia;Chordata;Mammalia;Cetacea;Ziphiidae;Mesoplodon;europaeus;;Mesoplodon europaeus;(Gervais, 1855);SPECIES;II;;Cetacea spp.
10466;Animalia;Chordata;Mammalia;Cetacea;Ziphiidae;Mesoplodon;ginkgodens;;Mesoplodon ginkgodens;Nishiwaki & Kamiya, 1958;SPECIES;II;;Cetacea spp.
6913;Animalia;Chordata;Mammalia;Cetacea;Ziphiidae;Mesoplodon;grayi;;Mesoplodon grayi;Von Haast, 1876;SPECIES;II;;Cetacea spp.
3188;Animalia;Chordata;Mammalia;Cetacea;Ziphiidae;Mesoplodon;hectori;;Mesoplodon hectori;(Gray, 1871);SPECIES;II;;Cetacea spp.
5644;Animalia;Chordata;Mammalia;Cetacea;Ziphiidae;Mesoplodon;layardii;;Mesoplodon layardii;(Gray, 1865);SPECIES;II;;Cetacea spp.
8066;Animalia;Chordata;Mammalia;Cetacea;Ziphiidae;Mesoplodon;mirus;;Mesoplodon mirus;True, 1913;SPECIES;II;;Cetacea spp.
8865;Animalia;Chordata;Mammalia;Cetacea;Ziphiidae;Mesoplodon;perrini;;Mesoplodon perrini;Dalebout, Mead, Baker, Baker & van Helden, 2002;SPECIES;II;;Cetacea spp.
8605;Animalia;Chordata;Mammalia;Cetacea;Ziphiidae;Mesoplodon;peruvianus;;Mesoplodon peruvianus;Reyes, Mead & Van Waerebeek, 1991;SPECIES;II;;Cetacea spp.
6746;Animalia;Chordata;Mammalia;Cetacea;Ziphiidae;Mesoplodon;stejnegeri;;Mesoplodon stejnegeri;True, 1885;SPECIES;II;;Cetacea spp.
4039;Animalia;Chordata;Mammalia;Cetacea;Ziphiidae;Mesoplodon;traversii;;Mesoplodon traversii;(Gray, 1874);SPECIES;II;;Cetacea spp.
8310;Animalia;Chordata;Mammalia;Cetacea;Ziphiidae;Tasmacetus;shepherdi;;Tasmacetus shepherdi;Oliver, 1937;SPECIES;II;;Cetacea spp.
